DUA;Item;Fecha;Año;Importador;RUC;Regimen;Código NCM;Aduana;Vía Transporte;Nombre Transportista;Manifiesto;Conocimiento;Puerto de Embarque;País de Origen;Pais de Procedencia;Cantidad Comercial;Unidad de Medida;Cant. VF;U.V.F.;Bultos;Tipo de Bulto;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitario;U$S Flete;Kgs. Netos;TN netos;Kgs. Brutos;Proveedor;Marca;Descripción de Mercadería;Descripción para Filtro
118-263081;0001;04/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;01691-18;HLCUBSC1805BTYZ5;HOUSTON;Estados Unidos;Estados Unidos;40000;KILOGRAMO;40000;KILOGRAMO;1600;BUL;61150;1.53;63375.6;1.58;2200;40000;40;40870;UNITCARGO CONTAINER LINE INC. ON;No disponible;POLIETILENO DE ALTA DENSIDAD,GLOBAL PLASTICS,S/M, P/N: HTS 3901 HIGH DENSITY POLYETHYLENE PE80N USO:POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,GLOBAL PLASTICS,S/M, P/N: HTS 3901 HIGH DENSITY POLYETHYLENE PE80N USO:POLIETILENO DE ALTA DENSIDAD
118-264811;0001;04/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01646-18;MEDUBT242055;HOUSTON;Estados Unidos;Estados Unidos;60.92;KILOGRAMO;60925;KILOGRAMO;5760;BUL;86749.58;1423.99;89596.01;1470.72;2810.16;60925;60.925;61525.78;MONTACHEM INTERNATIONAL INC;No disponible;POLIETILENO DE ALTA DENSIDAD,MONTACHEM,S/M, P/N: HDPE - PIPE HIGH DENSITY POLYETHYLENE PIPE USO:POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,MONTACHEM,S/M, P/N: HDPE - PIPE HIGH DENSITY POLYETHYLENE PIPE USO:POLIETILENO DE ALTA DENSIDAD
118-264811;0002;04/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01646-18;MEDUBT242055;HOUSTON;Estados Unidos;Estados Unidos;83.07;KILOGRAMO;83075;KILOGRAMO;0;BUL;118288.41;1423.96;122169.69;1470.68;3831.83;83075;83.075;83894.21;MONTACHEM INTERNATIONAL INC;No disponible;POLIETILENO DE ALTA DENSIDAD,MONTACHEM,S/M, P/N: HDPE - PIPE HIGH DENSITY POLYETHYLENE PIPE USO:POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,MONTACHEM,S/M, P/N: HDPE - PIPE HIGH DENSITY POLYETHYLENE PIPE USO:POLIETILENO DE ALTA DENSIDAD
118-266430;0001;05/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01569-18;MEDUBT137305;HOUSTON;Estados Unidos;Chile;93500;KILOGRAMO;93500;KILOGRAMO;3740;BUL;153147.5;1.64;157611.31;1.69;4400;93500;93.5;94850;DISTRIBUIDORA PORTLAND S.A.;No disponible;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, P/N: T30308 POLIET AD ALATHON L4904 USO:POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, P/N: T30308 POLIET AD ALATHON L4904 USO:POLIETILENO DE ALTA DENSIDAD
118-267733;0001;06/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01569-18;MEDUBT172286;HOUSTON;Estados Unidos;Chile;46750;KILOGRAMO;46750;KILOGRAMO;1870;BUL;72259.75;1.55;74689.99;1.6;2400;46750;46.75;47340;DISTRIBUIDORA PORTLAND S.A.;No disponible;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, P/N: T30308 POLIET AD ALATHON L4904 USO:POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, P/N: T30308 POLIET AD ALATHON L4904 USO:POLIETILENO DE ALTA DENSIDAD
118-271571;0001;10/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;01691-18;HLCUBSC1805CDQM3;HOUSTON;Estados Unidos;Estados Unidos;60000;KILOGRAMO;60000;KILOGRAMO;2400;BUL;91725;1.53;95063.39;1.58;3300;60000;60;61310;UNITCARGO CONTAINER LINE INC. ON;No disponible;POLIETILENO DE ALTA DENSIDAD,GLOBAL PLASTICS,S/M, P/N: HTS 3901 HIGH DENSITY POLYETHYLENE HP4401 USO:POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,GLOBAL PLASTICS,S/M, P/N: HTS 3901 HIGH DENSITY POLYETHYLENE HP4401 USO:POLIETILENO DE ALTA DENSIDAD
118-271572;0001;10/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01646-18;MEDUBT248177;HOUSTON;Estados Unidos;Chile;23375;KILOGRAMO;23375;KILOGRAMO;935;BUL;36133.13;1.55;37298.23;1.6;1150;23375;23.375;23770;DISTRIBUIDORA PORTLAND S.A.;No disponible;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, P/N: T30308 POLIET AD ALATHON L4904 USO:POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, P/N: T30308 POLIET AD ALATHON L4904 USO:POLIETILENO DE ALTA DENSIDAD
118-281264;0001;17/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01715-18;MEDUBT138485;HOUSTON;Estados Unidos;Chile;46750;KILOGRAMO;46750;KILOGRAMO;1870;BUL;74937.5;1.6;77168.74;1.65;2200;46750;46.75;47280;DISTRIBUIDORA PORTLAND S.A.;No disponible;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, P/N: T30308 POLIET AD ALATHON L4904 USO:POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, P/N: T30308 POLIET AD ALATHON L4904 USO:POLIETILENO DE ALTA DENSIDAD
118-281272;0001;17/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01780-18;MEDUBT135333;HOUSTON;Estados Unidos;Chile;93500;KILOGRAMO;93500;KILOGRAMO;3740;BUL;144919.5;1.55;149379.97;1.6;4400;93500;93.5;94830;DISTRIBUIDORA PORTLAND S.A.;No disponible;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, P/N: T30308 POLIET AD ALATHON L4904 USO:POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, P/N: T30308 POLIET AD ALATHON L4904 USO:POLIETILENO DE ALTA DENSIDAD
118-281284;0001;17/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01781-18;MEDUBT311520;HOUSTON;Estados Unidos;Estados Unidos;23.8;KILOGRAMO;23800;KILOGRAMO;960;BUL;33888.22;1423.87;35000.16;1470.59;1097.77;23800;23.8;24127.25;MONTACHEM INTERNATIONAL INC;No disponible;POLIETILENO DE ALTA DENSIDAD,MONTACHEM,S/M, P/N: HDPE - PIPE HIGH DENSITY POLYETHYLENE PIPE USO:POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,MONTACHEM,S/M, P/N: HDPE - PIPE HIGH DENSITY POLYETHYLENE PIPE USO:POLIETILENO DE ALTA DENSIDAD
118-281284;0002;17/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01781-18;MEDUBT311520;HOUSTON;Estados Unidos;Estados Unidos;0.07;KILOGRAMO;75;KILOGRAMO;0;BUL;106.79;1525.57;110.28;1575.43;3.45;75;0.075;76.03;MONTACHEM INTERNATIONAL INC;No disponible;POLIETILENO DE ALTA DENSIDAD,MONTACHEM,S/M, P/N: HDPE - PIPE HIGH DENSITY POLYETHYLENE PIPE USO:POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,MONTACHEM,S/M, P/N: HDPE - PIPE HIGH DENSITY POLYETHYLENE PIPE USO:POLIETILENO DE ALTA DENSIDAD
118-281284;0003;17/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01781-18;MEDUBT311520;HOUSTON;Estados Unidos;Estados Unidos;0.12;KILOGRAMO;125;KILOGRAMO;0;BUL;177.98;1483.17;183.81;1531.75;5.76;125;0.125;126.71;MONTACHEM INTERNATIONAL INC;No disponible;POLIETILENO DE ALTA DENSIDAD,MONTACHEM,S/M, P/N: HDPE - PIPE HIGH DENSITY POLYETHYLENE PIPE USO:POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,MONTACHEM,S/M, P/N: HDPE - PIPE HIGH DENSITY POLYETHYLENE PIPE USO:POLIETILENO DE ALTA DENSIDAD
118-281709;0001;17/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;32064910;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PE;01807-18;COSU6176940000;PUSAN;Corea del Sur;Francia;18;UNIDAD;18000;KILOGRAMO;720;BUL;29366;1631.44;30313.25;1684.07;935;18000;18;18155;SAM-A C AND I CORPORATION CO LTD;No disponible;PIGMENTO COLOR NEGRO,SNETOR,S/M, P/N SB-100 MASTERBATCH SAMACOLOR SB-100 BLACK USO:CARBON 45%, POLYETHLENE 47%, ADDITIVES 8% PIGMENTO COLOR NEGRO;PIGMENTO COLOR NEGRO,SNETOR,S/M, P/N SB-100 MASTERBATCH SAMACOLOR SB-100 BLACK USO:CARBON 45%, POLYETHLENE 47%, ADDITIVES 8% PIGMENTO COLOR NEGRO
118-285952;0001;19/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01781-18;MEDUBT315091;HOUSTON;Estados Unidos;Estados Unidos;40150;KILOGRAMO;40150;KILOGRAMO;1606;BUL;55816.75;1.39;58040.25;1.45;2200;40150;40.15;40590;MTS LOGISTICS INC.;No disponible;POLIETILENO DE ALTA DENSIDAD,GLOBAL PLASTICS,S/M, P/N: HTS 3901 HIGH DENSITY POLYETHYLENE PE80N USO:POLIETILENO DE ALTA DENSIDAD BAGS X 25KG;POLIETILENO DE ALTA DENSIDAD,GLOBAL PLASTICS,S/M, P/N: HTS 3901 HIGH DENSITY POLYETHYLENE PE80N USO:POLIETILENO DE ALTA DENSIDAD BAGS X 25KG
118-285959;0001;19/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01806-18;NAM9192181;CARTAGENA;Estados Unidos;Estados Unidos;23.37;KILOGRAMO;23375;KILOGRAMO;935;BUL;35131.25;1503.26;36245.92;1550.96;1100;23375;23.375;23920;UNITCARGO CONTAINER LINE INC. C/O ITOCHU CHEMICAL;No disponible;POLIETILENO DE ALTA DENSIDAD,ITOCHU,S/M, P/N: HDPE HIGH DENSITY POLYETHYLENE USO:GRADE: TUB121GN POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,ITOCHU,S/M, P/N: HDPE HIGH DENSITY POLYETHYLENE USO:GRADE: TUB121GN POLIETILENO DE ALTA DENSIDAD
118-297087;0001;26/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39029000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01879-18;SEAUSLD887616;ACAJUTLA;El Salvador;El Salvador;25000;UNIDAD;25000;KILOGRAMO;20;BUL;18485;0.74;20095;0.8;1600;25000;25;25280;OPP FILM EL SALVADOR S A DE C VKM 355 CARRETERA SI;No disponible;HOMOPOLIMERO, S/M, S/M 25 TM POLIMERO RECUPERADO 20 BIG BAG X 1,268.00 KG C/U INDUSTRIAL;HOMOPOLIMERO, S/M, S/M 25 TM POLIMERO RECUPERADO 20 BIG BAG X 1,268.00 KG C/U INDUSTRIAL
118-301850;0001;31/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01918-18;SMLU5287841A;MANZANILLO;Estados Unidos;Estados Unidos;24750;KILOGRAMO;24750;KILOGRAMO;990;BUL;40884;1.65;42092.04;1.7;1191;24750;24.75;25220;THE DOW CHEMICAL COMPANY;No disponible;POLIETILENO DE ALTA DENSIDAD,DOW,S/M, P/N: DGDA-2490 NT BIMODAL CONTINUUN* DGDA-2490 NT BIMODAL POLYETHYLENE RESIN USO:POLIETILENO DE ALTA DENSIDAD BAG DE 25 KG;POLIETILENO DE ALTA DENSIDAD,DOW,S/M, P/N: DGDA-2490 NT BIMODAL CONTINUUN* DGDA-2490 NT BIMODAL POLYETHYLENE RESIN USO:POLIETILENO DE ALTA DENSIDAD BAG DE 25 KG
118-302052;0001;31/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01849-18;SMLU5248176A;HOUSTON;Estados Unidos;Estados Unidos;19595.2;KILOGRAMO;19595.2;KILOGRAMO;160;BUL;28912.63;1.48;30090.81;1.54;1166;19595.2;19.5952;20636;THE DOW CHEMICAL COMPANY;No disponible;POLIETILENO DE ALTA DENSIDAD,DOW,S/M, P/N: DGDB-2480 NT HIGH DENSITY HIGH DENSITY POLYETHYLENE RESIN USO:1350 LB OCTABIN TOP UNLOADING POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,DOW,S/M, P/N: DGDB-2480 NT HIGH DENSITY HIGH DENSITY POLYETHYLENE RESIN USO:1350 LB OCTABIN TOP UNLOADING POLIETILENO DE ALTA DENSIDAD
118-302052;0002;31/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01849-18;SMLU5248176A;HOUSTON;Estados Unidos;Estados Unidos;19595.2;KILOGRAMO;19595.2;KILOGRAMO;0;BUL;28912.63;1.48;30090.81;1.54;1166;19595.2;19.5952;20636;THE DOW CHEMICAL COMPANY;No disponible;POLIETILENO DE ALTA DENSIDAD,DOW,S/M, P/N: DGDB-2480 NT HIGH DENSITY HIGH DENSITY POLYETHYLENE RESIN USO:1350 LB OCTABIN TOP UNLOADING POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,DOW,S/M, P/N: DGDB-2480 NT HIGH DENSITY HIGH DENSITY POLYETHYLENE RESIN USO:1350 LB OCTABIN TOP UNLOADING POLIETILENO DE ALTA DENSIDAD
118-302052;0003;31/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01849-18;SMLU5248176A;HOUSTON;Estados Unidos;Estados Unidos;19595.2;KILOGRAMO;19595.2;KILOGRAMO;0;BUL;28912.63;1.48;30090.81;1.54;1166;19595.2;19.5952;20636;THE DOW CHEMICAL COMPANY;No disponible;POLIETILENO DE ALTA DENSIDAD,DOW,S/M, P/N: DGDB-2480 NT HIGH DENSITY HIGH DENSITY POLYETHYLENE RESIN USO:1350 LB OCTABIN TOP UNLOADING POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,DOW,S/M, P/N: DGDB-2480 NT HIGH DENSITY HIGH DENSITY POLYETHYLENE RESIN USO:1350 LB OCTABIN TOP UNLOADING POLIETILENO DE ALTA DENSIDAD
118-302052;0004;31/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01849-18;SMLU5248176A;HOUSTON;Estados Unidos;Estados Unidos;19595.2;KILOGRAMO;19595.2;KILOGRAMO;0;BUL;28912.63;1.48;30090.81;1.54;1166;19595.2;19.5952;20636;THE DOW CHEMICAL COMPANY;No disponible;POLIETILENO DE ALTA DENSIDAD,DOW,S/M, P/N: DGDB-2480 NT HIGH DENSITY HIGH DENSITY POLYETHYLENE RESIN USO:1350 LB OCTABIN TOP UNLOADING POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,DOW,S/M, P/N: DGDB-2480 NT HIGH DENSITY HIGH DENSITY POLYETHYLENE RESIN USO:1350 LB OCTABIN TOP UNLOADING POLIETILENO DE ALTA DENSIDAD
118-302052;0005;31/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01849-18;SMLU5248176A;HOUSTON;Estados Unidos;Estados Unidos;19595.2;KILOGRAMO;19595.2;KILOGRAMO;0;BUL;28912.63;1.48;30090.81;1.54;1166;19595.2;19.5952;20636;THE DOW CHEMICAL COMPANY;No disponible;POLIETILENO DE ALTA DENSIDAD,DOW,S/M, P/N: DGDB-2480 NT HIGH DENSITY HIGH DENSITY POLYETHYLENE RESIN USO:1350 LB OCTABIN TOP UNLOADING POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,DOW,S/M, P/N: DGDB-2480 NT HIGH DENSITY HIGH DENSITY POLYETHYLENE RESIN USO:1350 LB OCTABIN TOP UNLOADING POLIETILENO DE ALTA DENSIDAD
118-303080;0001;31/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01879-18;MAEUR89719670;JUBAIL;Arabia Saudi;Estados Unidos;99;KILOGRAMO;99000;KILOGRAMO;3960;BUL;140480;1418.99;146585;1480.66;6095;99000;99;100890;SABIC AMERICAS INC2500 CITY WEST BOULEVARDSUITE 65;No disponible;POLIETILENO DE ALTA DENSIDAD,SABIC,S/M, P/N: HDPE P6006NA 148 3960 BOLSAS DE 25 KG. EN PALETAS USO:POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,SABIC,S/M, P/N: HDPE P6006NA 148 3960 BOLSAS DE 25 KG. EN PALETAS USO:POLIETILENO DE ALTA DENSIDAD
118-303092;0001;31/07/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01879-18;MAEUR89719669;JUBAIL;Arabia Saudi;Estados Unidos;99;KILOGRAMO;99000;KILOGRAMO;3960;BUL;140480;1418.99;146585;1480.66;6095;99000;99;101030;SABIC AMERICAS INC2500 CITY WEST BOULEVARDSUITE 65;No disponible;POLIETILENO DE ALTA DENSIDAD,SABIC,S/M, P/N: HDPE P6006NA 148 3960 BOLSAS DE 25 KG. EN PALETAS USO:POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,SABIC,S/M, P/N: HDPE P6006NA 148 3960 BOLSAS DE 25 KG. EN PALETAS USO:POLIETILENO DE ALTA DENSIDAD
118-331833;0001;21/08/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;02134-18;MEDUBT645984;HOUSTON;Estados Unidos;Chile;116875;KILOGRAMO;116875;KILOGRAMO;4675;BUL;175140.63;1.5;181814.23;1.56;6600;116875;116.875;118450;DISTRIBUIDORA PORTLAND S.A.;No disponible;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, P/N: T30308 POLIET AD ALATHON L4904 USO:POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, P/N: T30308 POLIET AD ALATHON L4904 USO:POLIETILENO DE ALTA DENSIDAD
118-332150;0001;21/08/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PE;02090-18;COSU6176968840;PUSAN;Corea del Sur;Japón;157.5;KILOGRAMO;157500;KILOGRAMO;6300;BUL;234798.33;1490.78;245782.49;1560.52;10885.29;157500;157.5;158300;POSCO DAEWOO CORPORATION;No disponible;POLIETILENO DE ALTA DENSIDAD,POSCO DAEWOO,S/M, P/N: HDPE M7100 HDPE M7100 USO:POLIETILENO DE ALTA DENSIDAD BOLSAS DE 25 KG.;POLIETILENO DE ALTA DENSIDAD,POSCO DAEWOO,S/M, P/N: HDPE M7100 HDPE M7100 USO:POLIETILENO DE ALTA DENSIDAD BOLSAS DE 25 KG.
118-349892;0001;01/09/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;02265-18;MEDUBT736395;HOUSTON;Estados Unidos;Chile;93500;KILOGRAMO;93500;KILOGRAMO;3740;BUL;140112.5;1.5;145451.38;1.56;5280;93500;93.5;94560;DISTRIBUIDORA PORTLAND S.A.;No disponible;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, P/N: T30308 POLIET AD ALATHON L4904 USO:POLIETILENO DE ALTA DENSIDAD;POLIETILENO DE ALTA DENSIDAD,ALATHON,S/M, P/N: T30308 POLIET AD ALATHON L4904 USO:POLIETILENO DE ALTA DENSIDAD
118-362119;0001;10/09/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;02318-18;COSU6192903040;PUSAN;Corea del Sur;Bélgica;198;KILOGRAMO;198000;KILOGRAMO;7920;BUL;294580;1487.78;309005.1;1560.63;14300;198000;198;199140;MANUCHAR N.V.;No disponible;POLIETILENO DE ALTA DENSIDAD,MANUCHAR,S/M, P/N: PE 100 POLIETILENO DE ALTA DENSIDAD (PEAD) TUBOS USO:GRADO: P600;POLIETILENO DE ALTA DENSIDAD,MANUCHAR,S/M, P/N: PE 100 POLIETILENO DE ALTA DENSIDAD (PEAD) TUBOS USO:GRADO: P600
118-371735;0001;17/09/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;COSCO SHIPPING LINES (PE;02412-18;COSU6192940660;PUSAN;Corea del Sur;Estados Unidos;108000;KILOGRAMO;108000;KILOGRAMO;4320;BUL;159600;1.48;167467.8;1.55;7800;108000;108;108495;GLOBAL PLASTICS LP;No disponible;POLIETILENO DE ALTA DENSIDAD,GLOBAL PLASTICS,S/M, P/N: HTS 3901 HIGH DENSITY POLYETHYLENE P600 USO:POLIETILENO DE ALTA DENSIDAD BAGS X 25KG;POLIETILENO DE ALTA DENSIDAD,GLOBAL PLASTICS,S/M, P/N: HTS 3901 HIGH DENSITY POLYETHYLENE P600 USO:POLIETILENO DE ALTA DENSIDAD BAGS X 25KG
118-371756;0001;17/09/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;02397-18;MSCUOY268028;EL DEKHEILA;Egipto;Estados Unidos;48000;KILOGRAMO;48000;KILOGRAMO;32;BUL;73440;1.53;75870.72;1.58;2400;48000;48;48830;THE EGYPTIAN ETHYLENE & DERIVATIVES CO. ETHYDCO;No disponible;POLIETILENO DE ALTA DENSIDAD,GLOBAL PLASTICS,S/M, P/N: HTS 3901 HIGH DENSITY POLYETHYLENE BEE-4906-AAH USO:POLIETILENO DE ALTA DENSIDAD BAGS X 25KG;POLIETILENO DE ALTA DENSIDAD,GLOBAL PLASTICS,S/M, P/N: HTS 3901 HIGH DENSITY POLYETHYLENE BEE-4906-AAH USO:POLIETILENO DE ALTA DENSIDAD BAGS X 25KG
118-372291;0001;17/09/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;84779000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02430-18;SE8080609Y;SHANGHAI;China;China;1;UNIDAD;1;UNIDAD;1;BUL;7.14;7.14;12.84;12.84;2.85;8.57;0.00857;9.71;SUZHOU JWELL MACHIN ERYCO LTD;No disponible;CONVERTIDOR, JWELL, S/M INVERTER CONVERTIDOR DE FRECUENCIA HZ - POTENCIA EN KW USO: CONTROLAR LA VELOCIDAD DE LA JALADORA (WINCHA) ACCESORIOS DE MAQUINA JALADOR;CONVERTIDOR, JWELL, S/M INVERTER CONVERTIDOR DE FRECUENCIA HZ - POTENCIA EN KW USO: CONTROLAR LA VELOCIDAD DE LA JALADORA (WINCHA) ACCESORIOS DE MAQUINA JALADOR
118-372291;0002;17/09/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;84779000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02430-18;SE8080609Y;SHANGHAI;China;China;1;UNIDAD;1;UNIDAD;0;BUL;3.57;3.57;6.41;6.41;1.42;4.28;0.00428;4.85;SUZHOU JWELL MACHIN ERYCO LTD;No disponible;ACCESORIO DE ALIMENTADOR, JWELL, S/M FEEDER FITTING ACCESORIO DE ALIMENTADOR USO: ABSTENER MATERIAL A TOLVA DE EXTRUSORA ACCESORIO DE MAQUINAS PARA TRABAJAR PLASTICOS;ACCESORIO DE ALIMENTADOR, JWELL, S/M FEEDER FITTING ACCESORIO DE ALIMENTADOR USO: ABSTENER MATERIAL A TOLVA DE EXTRUSORA ACCESORIO DE MAQUINAS PARA TRABAJAR PLASTICOS
118-372291;0003;17/09/2018;2018;GLOBALPLAST SAC;4  20515666452;IMPORTACION DEFINITIVA;82023900;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02430-18;SE8080609Y;SHANGHAI;China;China;2;UNIDAD;2;UNIDAD;0;BUL;14.28;7.14;25.7;12.85;5.71;17.14;0.01714;19.42;SUZHOU JWELL MACHIN ERYCO LTD;No disponible;DISCO DE CORTE, JWELL, S/M SAW BLADE DISCO DE CORTE USO: PARA CORTADORA DE LA MAQUINAS JWS-1000 REPUESTO DE MAQUINA CORTADORA;DISCO DE CORTE, JWELL, S/M SAW BLADE DISCO DE CORTE USO: PARA CORTADORA DE LA MAQUINAS JWS-1000 REPUESTO DE MAQUINA CORTADORA
